"","index","file_name","article_title","date","year","newspaper_name","newspaper_city","newspaper_state","collection","abstract","store_id","authors","document_type","issn","pages","find_a_copy","start_page","filepath","url","black_press","month","day","page","edition","mod_id","file_id","article_id","sn","black"
"1007",NA,"19225_0",NA,1920-07-23,1920,"The bystander (Des Moines, Iow...)",NA,"Iowa","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19225/iahi_ames_ver01/sn85049804/7/23/ed-1/seq-1/1",NA,7,23,"seq-1","ed-1",1,19225,0,"sn85049804","Y"
"1008",NA,"19235_0",NA,1920-03-06,1920,"Cayton's weekly (Seattle, Wash.)",NA,"Washington","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19235/wa_elm_ver01/sn87093353/3/6/ed-1/seq-2/1",NA,3,6,"seq-2","ed-1",1,19235,0,"sn87093353","Y"
"1009",NA,"19241_0",NA,1920-07-03,1920,"Cayton's weekly (Seattle, Wash.)",NA,"Washington","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19241/wa_elm_ver01/sn87093353/7/3/ed-1/seq-1/1",NA,7,3,"seq-1","ed-1",1,19241,0,"sn87093353","Y"
"1010",NA,"19242_0",NA,1920-04-10,1920,"The Tulsa star (Tulsa, Okla.)",NA,"Oklahoma","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19242/okhi_delaware_ver01/sn86064118/4/10/ed-1/seq-1/1",NA,4,10,"seq-1","ed-1",1,19242,0,"sn86064118","Y"
"1011",NA,"19280_0",NA,1913-10-04,1913,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19280/mnhi_funkley_ver02/sn83016810/10/4/ed-1/seq-2/1",NA,10,4,"seq-2","ed-1",1,19280,0,"sn83016810","Y"
"1012",NA,"19501_0",NA,1908-07-25,1908,"The Washington bee (Washington, D.C...)",NA,"District of Columbia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19501/dlc_india_ver01/sn84025891/7/25/ed-1/seq-1/1",NA,7,25,"seq-1","ed-1",1,19501,0,"sn84025891","Y"
"1013",NA,"19515_0",NA,1902-07-19,1902,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19515/mnhi_effie_ver01/sn83016810/7/19/ed-1/seq-2/1",NA,7,19,"seq-2","ed-1",1,19515,0,"sn83016810","Y"
"1014",NA,"19543_3",NA,1907-10-11,1907,"Iowa state bystander (Des Moines, Iow...)",NA,"Iowa","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19543/iahi_ames_ver01/sn83025186/10/11/ed-1/seq-3/1",NA,10,11,"seq-3","ed-1",1,19543,3,"sn83025186","Y"
"1015",NA,"19568_0",NA,1897-08-14,1897,"The gazette (Raleigh, N.C.)",NA,"North Carolina","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19568/ncu_kings_ver01/sn83027097/8/14/ed-1/seq-1/1",NA,8,14,"seq-1","ed-1",1,19568,0,"sn83027097","Y"
"1016",NA,"19613_0",NA,1904-03-12,1904,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19613/mnhi_effie_ver01/sn83016810/3/12/ed-1/seq-3/1",NA,3,12,"seq-3","ed-1",1,19613,0,"sn83016810","Y"
"1017",NA,"19623_0",NA,1933-12-14,1933,"The Northwest enterprise (Seattle, Wash.)",NA,"Washington","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19623/wa_canvasback_ver02/sn87093377/12/14/ed-1/seq-1/1",NA,12,14,"seq-1","ed-1",1,19623,0,"sn87093377","Y"
"1018",NA,"19623_1",NA,1933-12-14,1933,"The Northwest enterprise (Seattle, Wash.)",NA,"Washington","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19623/wa_canvasback_ver02/sn87093377/12/14/ed-1/seq-1/1",NA,12,14,"seq-1","ed-1",1,19623,1,"sn87093377","Y"
"1019",NA,"19623_2",NA,1933-12-14,1933,"The Northwest enterprise (Seattle, Wash.)",NA,"Washington","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19623/wa_canvasback_ver02/sn87093377/12/14/ed-1/seq-1/1",NA,12,14,"seq-1","ed-1",1,19623,2,"sn87093377","Y"
"1020",NA,"19641_0",NA,1920-12-17,1920,"Metropolis weekly gazette. (Metropolis, Ill...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19641/iune_amethyst_ver01/sn89080007/12/17/ed-1/seq-1/1",NA,12,17,"seq-1","ed-1",1,19641,0,"sn89080007","Y"
"1021",NA,"19746_0",NA,1921-04-30,1921,"The Dallas express (Dallas, Tex.)",NA,"Texas","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19746/txdn_audi_ver01/sn83025779/4/30/ed-1/seq-6/1",NA,4,30,"seq-6","ed-1",1,19746,0,"sn83025779","Y"
"1022",NA,"19751_0",NA,1919-04-03,1919,"The monitor. (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19751/nbu_indescribablebeast_ver01/00225879/4/3/ed-1/seq-3/1",NA,4,3,"seq-3","ed-1",1,19751,0,"00225879","Y"
"1023",NA,"19754_0",NA,1920-09-04,1920,"The Chicago whip. (Chicago, Ill.)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19754/iune_amethyst_ver01/sn86056950/9/4/ed-1/seq-1/1",NA,9,4,"seq-1","ed-1",1,19754,0,"sn86056950","Y"
"1024",NA,"19754_1",NA,1920-09-04,1920,"The Chicago whip. (Chicago, Ill.)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19754/iune_amethyst_ver01/sn86056950/9/4/ed-1/seq-1/1",NA,9,4,"seq-1","ed-1",1,19754,1,"sn86056950","Y"
"1025",NA,"19754_2",NA,1920-09-04,1920,"The Chicago whip. (Chicago, Ill.)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19754/iune_amethyst_ver01/sn86056950/9/4/ed-1/seq-1/1",NA,9,4,"seq-1","ed-1",1,19754,2,"sn86056950","Y"
"1026",NA,"19754_3",NA,1920-09-04,1920,"The Chicago whip. (Chicago, Ill.)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19754/iune_amethyst_ver01/sn86056950/9/4/ed-1/seq-1/1",NA,9,4,"seq-1","ed-1",1,19754,3,"sn86056950","Y"
"1027",NA,"19754_4",NA,1920-09-04,1920,"The Chicago whip. (Chicago, Ill.)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19754/iune_amethyst_ver01/sn86056950/9/4/ed-1/seq-1/1",NA,9,4,"seq-1","ed-1",1,19754,4,"sn86056950","Y"
"1028",NA,"19754_5",NA,1920-09-04,1920,"The Chicago whip. (Chicago, Ill.)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19754/iune_amethyst_ver01/sn86056950/9/4/ed-1/seq-1/1",NA,9,4,"seq-1","ed-1",1,19754,5,"sn86056950","Y"
"1029",NA,"19893_0",NA,1892-04-09,1892,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19893/mnhi_effie_ver01/sn83016810/4/9/ed-1/seq-1/1",NA,4,9,"seq-1","ed-1",1,19893,0,"sn83016810","Y"
"1030",NA,"19893_1",NA,1892-04-09,1892,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19893/mnhi_effie_ver01/sn83016810/4/9/ed-1/seq-1/1",NA,4,9,"seq-1","ed-1",1,19893,1,"sn83016810","Y"
"1031",NA,"19936_0",NA,1892-11-19,1892,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19936/mnhi_effie_ver01/sn83016810/11/19/ed-1/seq-2/1",NA,11,19,"seq-2","ed-1",1,19936,0,"sn83016810","Y"
"1032",NA,"19987_0",NA,1890-05-17,1890,"Richmond planet (Richmond, Va.)",NA,"Virginia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19987/vi_yes_ver01/sn84025841/5/17/ed-1/seq-2/1",NA,5,17,"seq-2","ed-1",1,19987,0,"sn84025841","Y"
"1033",NA,"19987_1",NA,1890-05-17,1890,"Richmond planet (Richmond, Va.)",NA,"Virginia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19987/vi_yes_ver01/sn84025841/5/17/ed-1/seq-2/1",NA,5,17,"seq-2","ed-1",1,19987,1,"sn84025841","Y"
"1034",NA,"19987_2",NA,1890-05-17,1890,"Richmond planet (Richmond, Va.)",NA,"Virginia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19987/vi_yes_ver01/sn84025841/5/17/ed-1/seq-2/1",NA,5,17,"seq-2","ed-1",1,19987,2,"sn84025841","Y"
"1035",NA,"19987_3",NA,1890-05-17,1890,"Richmond planet (Richmond, Va.)",NA,"Virginia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19987/vi_yes_ver01/sn84025841/5/17/ed-1/seq-2/1",NA,5,17,"seq-2","ed-1",1,19987,3,"sn84025841","Y"
"1036",NA,"19992_0",NA,1890-03-29,1890,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19992/mnhi_effie_ver01/sn83016810/3/29/ed-1/seq-2/1",NA,3,29,"seq-2","ed-1",1,19992,0,"sn83016810","Y"
"1037",NA,"20030_0",NA,1920-07-10,1920,"The Tulsa star (Tulsa, Okla.)",NA,"Oklahoma","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/20030/okhi_delaware_ver01/sn86064118/7/10/ed-1/seq-7/1",NA,7,10,"seq-7","ed-1",1,20030,0,"sn86064118","Y"
"1038",NA,"20075_0",NA,1921-04-30,1921,"The Dallas express (Dallas, Tex.)",NA,"Texas","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/20075/txdn_audi_ver01/sn83025779/4/30/ed-1/seq-1/1",NA,4,30,"seq-1","ed-1",1,20075,0,"sn83025779","Y"
"1039",NA,"20075_1",NA,1921-04-30,1921,"The Dallas express (Dallas, Tex.)",NA,"Texas","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/20075/txdn_audi_ver01/sn83025779/4/30/ed-1/seq-1/1",NA,4,30,"seq-1","ed-1",1,20075,1,"sn83025779","Y"
"1040",NA,"20075_2",NA,1921-04-30,1921,"The Dallas express (Dallas, Tex.)",NA,"Texas","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/20075/txdn_audi_ver01/sn83025779/4/30/ed-1/seq-1/1",NA,4,30,"seq-1","ed-1",1,20075,2,"sn83025779","Y"
"1041",NA,"86086_0",NA,1887-05-07,1887,"The Washington bee (Washington, D.C...)",NA,"District of Columbia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86086/dlc_grover_ver01/sn84025891/5/7/ed-1/seq-1/2",NA,5,7,"seq-1","ed-1",2,86086,0,"sn84025891","Y"
"1042",NA,"86086_1",NA,1887-05-07,1887,"The Washington bee (Washington, D.C...)",NA,"District of Columbia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86086/dlc_grover_ver01/sn84025891/5/7/ed-1/seq-1/2",NA,5,7,"seq-1","ed-1",2,86086,1,"sn84025891","Y"
"1043",NA,"86101_0",NA,1922-08-05,1922,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86101/mnhi_funkley_ver02/sn83016810/8/5/ed-1/seq-2/1",NA,8,5,"seq-2","ed-1",1,86101,0,"sn83016810","Y"
"1044",NA,"86101_1",NA,1922-08-05,1922,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86101/mnhi_funkley_ver02/sn83016810/8/5/ed-1/seq-2/1",NA,8,5,"seq-2","ed-1",1,86101,1,"sn83016810","Y"
"1045",NA,"86146_0",NA,1960-01-22,1960,"Minneapolis spokesman (Minneapolis, Mi...)",NA,"Minnesota","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86146/mnhi_dodgeball_ver01/sn83025247/1/22/ed-1/seq-8/2",NA,1,22,"seq-8","ed-1",2,86146,0,"sn83025247","Y"
"1046",NA,"86151_0",NA,1946-08-02,1946,"Minneapolis spokesman (Minneapolis, Mi...)",NA,"Minnesota","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86151/mnhi_croquet_ver01/sn83025247/8/2/ed-1/seq-4/2",NA,8,2,"seq-4","ed-1",2,86151,0,"sn83025247","Y"
"1047",NA,"86151_1",NA,1946-08-02,1946,"Minneapolis spokesman (Minneapolis, Mi...)",NA,"Minnesota","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86151/mnhi_croquet_ver01/sn83025247/8/2/ed-1/seq-4/2",NA,8,2,"seq-4","ed-1",2,86151,1,"sn83025247","Y"
"1048",NA,"86151_2",NA,1946-08-02,1946,"Minneapolis spokesman (Minneapolis, Mi...)",NA,"Minnesota","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86151/mnhi_croquet_ver01/sn83025247/8/2/ed-1/seq-4/2",NA,8,2,"seq-4","ed-1",2,86151,2,"sn83025247","Y"
"1049",NA,"86151_3",NA,1946-08-02,1946,"Minneapolis spokesman (Minneapolis, Mi...)",NA,"Minnesota","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86151/mnhi_croquet_ver01/sn83025247/8/2/ed-1/seq-4/2",NA,8,2,"seq-4","ed-1",2,86151,3,"sn83025247","Y"
"1050",NA,"86151_4",NA,1946-08-02,1946,"Minneapolis spokesman (Minneapolis, Mi...)",NA,"Minnesota","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86151/mnhi_croquet_ver01/sn83025247/8/2/ed-1/seq-4/2",NA,8,2,"seq-4","ed-1",2,86151,4,"sn83025247","Y"
"1051",NA,"86169_0",NA,1922-04-14,1922,"Metropolis weekly gazette. (Metropolis, Ill...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86169/iune_amethyst_ver01/sn89080007/4/14/ed-1/seq-2/1",NA,4,14,"seq-2","ed-1",1,86169,0,"sn89080007","Y"
"1052",NA,"86223_0",NA,1946-12-28,1946,"The Detroit tribune. (Detroit, Mich.)",NA,"Michigan","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86223/mimtptc_albion_ver01/sn92063852/12/28/ed-1/seq-4/2",NA,12,28,"seq-4","ed-1",2,86223,0,"sn92063852","Y"
"1053",NA,"86236_0",NA,1947-03-01,1947,"The Detroit tribune. (Detroit, Mich.)",NA,"Michigan","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86236/mimtptc_albion_ver01/sn92063852/3/1/ed-1/seq-16/2",NA,3,1,"seq-16","ed-1",2,86236,0,"sn92063852","Y"
"1054",NA,"86236_1",NA,1947-03-01,1947,"The Detroit tribune. (Detroit, Mich.)",NA,"Michigan","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86236/mimtptc_albion_ver01/sn92063852/3/1/ed-1/seq-16/2",NA,3,1,"seq-16","ed-1",2,86236,1,"sn92063852","Y"
"1055",NA,"86237_0",NA,1945-12-15,1945,"The Michigan chronicle (Detroit, Mich.)",NA,"Michigan","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86237/mimtptc_clare_ver03/sn83045324/12/15/ed-1/seq-6/2",NA,12,15,"seq-6","ed-1",2,86237,0,"sn83045324","Y"
"1056",NA,"86261_0",NA,1918-06-01,1918,NA,NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86261/nbu_indescribablebeast_ver01/00225879/6/1/ed-1/seq-1/1",NA,6,1,"seq-1","ed-1",1,86261,0,"00225879","Y"
"1057",NA,"86261_1",NA,1918-06-01,1918,NA,NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86261/nbu_indescribablebeast_ver01/00225879/6/1/ed-1/seq-1/1",NA,6,1,"seq-1","ed-1",1,86261,1,"00225879","Y"
"1058",NA,"86261_2",NA,1918-06-01,1918,NA,NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86261/nbu_indescribablebeast_ver01/00225879/6/1/ed-1/seq-1/1",NA,6,1,"seq-1","ed-1",1,86261,2,"00225879","Y"
"1059",NA,"86340_0",NA,1908-07-04,1908,"The Washington bee (Washington, D.C...)",NA,"District of Columbia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86340/dlc_india_ver01/sn84025891/7/4/ed-1/seq-4/1",NA,7,4,"seq-4","ed-1",1,86340,0,"sn84025891","Y"
"1060",NA,"86340_1",NA,1908-07-04,1908,"The Washington bee (Washington, D.C...)",NA,"District of Columbia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86340/dlc_india_ver01/sn84025891/7/4/ed-1/seq-4/1",NA,7,4,"seq-4","ed-1",1,86340,1,"sn84025891","Y"
"1061",NA,"86379_0",NA,1902-09-06,1902,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86379/mnhi_effie_ver01/sn83016810/9/6/ed-1/seq-2/2",NA,9,6,"seq-2","ed-1",2,86379,0,"sn83016810","Y"
"1062",NA,"86398_0",NA,1905-10-21,1905,"The broad ax (Salt Lake City,...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86398/iune_charlie_ver01/sn84024055/10/21/ed-1/seq-2/2",NA,10,21,"seq-2","ed-1",2,86398,0,"sn84024055","Y"
"1063",NA,"86406_0",NA,1937-11-06,1937,"The Detroit tribune. (Detroit, Mich.)",NA,"Michigan","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86406/mimtptc_albion_ver01/sn92063852/11/6/ed-1/seq-1/2",NA,11,6,"seq-1","ed-1",2,86406,0,"sn92063852","Y"
"1064",NA,"86406_1",NA,1937-11-06,1937,"The Detroit tribune. (Detroit, Mich.)",NA,"Michigan","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86406/mimtptc_albion_ver01/sn92063852/11/6/ed-1/seq-1/2",NA,11,6,"seq-1","ed-1",2,86406,1,"sn92063852","Y"
"1065",NA,"86460_0",NA,1922-01-14,1922,"Richmond planet (Richmond, Va.)",NA,"Virginia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86460/vi_mcqueen_ver01/sn84025841/1/14/ed-1/seq-2/2",NA,1,14,"seq-2","ed-1",2,86460,0,"sn84025841","Y"
"1066",NA,"86470_0",NA,1923-06-30,1923,"The Colorado statesman (Denver, Colo.)",NA,"Colorado","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86470/cohi_hamilton_ver01/sn83025514/6/30/ed-1/seq-4/2",NA,6,30,"seq-4","ed-1",2,86470,0,"sn83025514","Y"
"1067",NA,"86476_0",NA,1919-11-08,1919,"The Colorado statesman (Denver, Colo.)",NA,"Colorado","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86476/cohi_hamilton_ver01/sn83025514/11/8/ed-1/seq-1/2",NA,11,8,"seq-1","ed-1",2,86476,0,"sn83025514","Y"
"1068",NA,"86476_1",NA,1919-11-08,1919,"The Colorado statesman (Denver, Colo.)",NA,"Colorado","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86476/cohi_hamilton_ver01/sn83025514/11/8/ed-1/seq-1/2",NA,11,8,"seq-1","ed-1",2,86476,1,"sn83025514","Y"
"1069",NA,"86476_2",NA,1919-11-08,1919,"The Colorado statesman (Denver, Colo.)",NA,"Colorado","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86476/cohi_hamilton_ver01/sn83025514/11/8/ed-1/seq-1/2",NA,11,8,"seq-1","ed-1",2,86476,2,"sn83025514","Y"
"1070",NA,"86477_0",NA,1919-01-11,1919,"Phoenix tribune (Phoenix, Ariz.)",NA,"Arizona","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86477/az_campfiregoneout_ver03/sn96060881/1/11/ed-1/seq-3/2",NA,1,11,"seq-3","ed-1",2,86477,0,"sn96060881","Y"
"1071",NA,"86478_0",NA,1919-07-12,1919,"Richmond planet (Richmond, Va.)",NA,"Virginia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86478/vi_lauren_ver02/sn84025841/7/12/ed-1/seq-3/2",NA,7,12,"seq-3","ed-1",2,86478,0,"sn84025841","Y"
"1072",NA,"86487_0",NA,1918-09-21,1918,"Cayton's weekly (Seattle, Wash.)",NA,"Washington","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86487/wa_elm_ver01/sn87093353/9/21/ed-1/seq-4/2",NA,9,21,"seq-4","ed-1",2,86487,0,"sn87093353","Y"
"1073",NA,"86576_0",NA,1918-06-01,1918,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86576/mnhi_funkley_ver02/sn83016810/6/1/ed-1/seq-2/2",NA,6,1,"seq-2","ed-1",2,86576,0,"sn83016810","Y"
"1074",NA,"86578_0",NA,1919-08-30,1919,"The broad ax (Salt Lake City,...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86578/iune_charlie_ver01/sn84024055/8/30/ed-1/seq-3/2",NA,8,30,"seq-3","ed-1",2,86578,0,"sn84024055","Y"
"1075",NA,"86579_0",NA,1919-02-06,1919,"The Wisconsin weekly blade (Madison, Wis.)",NA,"Wisconsin","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86579/whi_imp_ver01/sn84025842/2/6/ed-1/seq-2/2",NA,2,6,"seq-2","ed-1",2,86579,0,"sn84025842","Y"
"1076",NA,"86579_1",NA,1919-02-06,1919,"The Wisconsin weekly blade (Madison, Wis.)",NA,"Wisconsin","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86579/whi_imp_ver01/sn84025842/2/6/ed-1/seq-2/2",NA,2,6,"seq-2","ed-1",2,86579,1,"sn84025842","Y"
"1077",NA,"86584_0",NA,1916-11-18,1916,"The Colorado statesman (Denver, Colo.)",NA,"Colorado","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86584/cohi_hamilton_ver01/sn83025514/11/18/ed-1/seq-1/2",NA,11,18,"seq-1","ed-1",2,86584,0,"sn83025514","Y"
"1078",NA,"86584_1",NA,1916-11-18,1916,"The Colorado statesman (Denver, Colo.)",NA,"Colorado","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86584/cohi_hamilton_ver01/sn83025514/11/18/ed-1/seq-1/2",NA,11,18,"seq-1","ed-1",2,86584,1,"sn83025514","Y"
"1079",NA,"86591_0",NA,1918-04-13,1918,"Richmond planet (Richmond, Va.)",NA,"Virginia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86591/vi_lauren_ver02/sn84025841/4/13/ed-1/seq-1/2",NA,4,13,"seq-1","ed-1",2,86591,0,"sn84025841","Y"
"1080",NA,"86609_0",NA,1909-12-17,1909,"Iowa state bystander (Des Moines, Iow...)",NA,"Iowa","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86609/iahi_ames_ver01/sn83025186/12/17/ed-1/seq-2/3",NA,12,17,"seq-2","ed-1",3,86609,0,"sn83025186","Y"
"1081",NA,"86628_0",NA,1921-07-07,1921,"The monitor. (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86628/nbu_indescribablebeast_ver01/00225879/7/7/ed-1/seq-2/2",NA,7,7,"seq-2","ed-1",2,86628,0,"00225879","Y"
"1082",NA,"86629_0",NA,1920-02-21,1920,"The Colorado statesman (Denver, Colo.)",NA,"Colorado","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86629/cohi_hamilton_ver01/sn83025514/2/21/ed-1/seq-1/2",NA,2,21,"seq-1","ed-1",2,86629,0,"sn83025514","Y"
"1083",NA,"86666_0",NA,1916-09-08,1916,"The bystander (Des Moines, Iow...)",NA,"Iowa","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86666/iahi_ames_ver01/sn85049804/9/8/ed-1/seq-1/1",NA,9,8,"seq-1","ed-1",1,86666,0,"sn85049804","Y"
"1084",NA,"86741_0",NA,1857-08-27,1857,"The national era (Washington [D.C...)",NA,"District of Columbia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86741/dlc_elf_ver03/sn84026752/8/27/ed-1/seq-3/2",NA,8,27,"seq-3","ed-1",2,86741,0,"sn84026752","Y"
"1085",NA,"86745_0",NA,1857-09-17,1857,"The national era (Washington [D.C...)",NA,"District of Columbia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86745/dlc_elf_ver03/sn84026752/9/17/ed-1/seq-3/2",NA,9,17,"seq-3","ed-1",2,86745,0,"sn84026752","Y"
"1086",NA,"86809_0",NA,1916-09-02,1916,NA,NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/86809/nbu_indescribablebeast_ver01/00225879/9/2/ed-1/seq-7/1",NA,9,2,"seq-7","ed-1",1,86809,0,"00225879","Y"
